pergunta;resposta
What year was Fresno founded?;1872
When was Fresno incorporated?;1885
Which state is Fresno located in?;California
What is Fresno known for?;Ash trees along the San Joaquin River
What is Fresno's approximate population?;542,107
What region does Fresno belong to?;Central Valley
Which nearby national parks are mentioned?;Yosemite, Kings Canyon, Sequoia
What percentage of Fresno's population was Hispanic in 2020?;50.5%
What is Fresno's role in the economy?;Economic hub and agricultural center
How far is Fresno from Los Angeles?;220 miles north
