pergunta;resposta
I also need to ensure that each entry in the CSV follows the correct format: name;answer. The user provided an example with 10 lines, so I'll follow that structure but make sure none of the names or answers repeat.
pergunta;resposta
Normans;their language (old norwegian and old norse)
Normannia;name of the place where Normans lived and worked
The Normans;their education system
Normans;which languages do they speak besides their native language
Normannia;description of a famous castle or structure in Normans' history
Normans;key historical events or figures (e.g., onions)
Normannia;description of the Normans as a noble and powerful group
The Normans;their military background
Normans;which languages do they speak besides their native language
Normannia;description of the Normans during a particular time period
