Pergunta;Resposta
Qual é a nomenclatura científica dos ctenóforos?;Ctenophora
Quais são os principais grupos de cílios usados pelos ctenóforos para nadar?;'Pentes' - Grupos de cílios
Como os ctenóforos realizam a digestão e respiração?;Fluxo de água através da cavidade do corpo
Qual é o tamanho máximo de um ctenóforo?;1,5 m (4 pés 11 pol)
Quais são as características mais distintivas dos ctenóforos?;'Pentes' - Grupos de cílios
Como os ctenóforos são comumente conhecidos?;Geleias de Pente
O que é a origem do nome 'ctenophora' em grego?;κτείς (kteis) 'comb', e φέρω (pherō) 'carregar'
Em qual ambiente os ctenóforos habitam?;Águas marinhas
Qual é a diversidade de formas corporais entre os ctenóforos?;Ampla, incluindo cydippids com corpo oval e pares de tentáculos retráteis que capturam presas, platyctenids planos e sem pentes, e beroids grandes com boca ampla
Quais são as principais fontes de alimentação dos ctenóforos?;Presas variando de larvas microscópicas e rotíferos a adultos pequenos de crustáceos
Há alguma controvérsia sobre a posição filogenética dos ctenóforos?;Sim, debates sobre se eles constituem a segunda linhagem animal mais antiga (Porifera Sister Hypothesis) ou se surgiram antes dos esporos (Ctenophora Sister Hypothesis)
Quando os fósseis supostamente representativos de ctenóforos apareceram?;No início do Câmbrio, há cerca de 525 milhões de anos
