pergunta;resposta  
O que é o sistema imunológico?;protege organismos de doenças.  
Quais são os agentes detectados pelo sistema imunológico?;patógenos, cancer cells, objetos estranhos.  
Qual a principal função do sistema inato imunológico?;resposta pré-configurada a grupos amplos.  
Como o sistema adaptativo imunológico responde aos estímulos?;aprendendo e reconhecendo moléculas previamente encontradas.  
O que é a imunidade adquirida ou adaptativa?;cria memória imunológica para resposta melhorada.  
Qual o resultado de uma deficiência no sistema imunológico?;reinfecções recorrentes e graves.  
Como se chama quando o sistema imunológico ataca tecidos normais?;autoimunidade.  
Quais são as doenças comuns autoimunes mencionadas?;Hashimoto's, artrite reumatoide, diabetes tipo 1, lúpus eritematoso sistêmico.  
O que acontece quando o sistema imunológico é hiperativo?;desenvolvimento de doenças inflamatórias e autoimunes.  
Qual é um exemplo de doença causada por deficiência imunológica adquirida?;HIV/AIDS.
