pergunta;resposta
Next, the methods: the context mentions hard power (military, economic) and soft power (cultural, diplomatic). So a question could be "Quais são os dois tipos de poder usados no imperialismo?" with answer "poder militar e econômico" or "poder cultural e diplomático", but need to check if the context specifies. The context says "hard power (economic and military power), but also soft power (cultural and diplomatic power)". So the answer could be "poder militar e econômico; poder cultural e diplomático".
A palavra imperialismo tem suas origens em qual língua antiga?;latina  
De que maneira o imperialismo é geralmente administrado?;força militar  
O termo imperialismo se refere a quê em relação ao colonialismo?;distinção clara  
Quais são exemplos de motivos do imperialismo?;genocídios e crimes de guerra  
Qual tipo de poder é usado no imperialismo informal?;poder cultural e diplomático  
O imperialismo pode se aplicar a quais tipos de governo?;muitos tipos de governos  
Qual partido político é associado ao imperialismo?;Alliance for National Reconstruction  
O imperialismo estende o poder de um país e o quê?;influência  
O imperialismo promove a disseminação de quê?;tecnologias e idéias  
Qual tipo de imperialismo envolve domínio colonial?;formal
