pergunta;resposta
Qual é uma definição do imperialismo?;Estender poder e domínio.
Por que as nações usam imperialismo?;Extensão do poder global.
Quais são os métodos para alcançar a extensão de controle político segundo o texto sobre imperialismo?;Poder duro e suave.
O que inclui no uso de poder duro em imperialismo?;Econômico e militar.
Qual é outro método usado além do poder duro?;Cultural e diplomático.
Quais são os conceitos relacionados ao imperialismo mencionados no texto?;Colonialismo e império.
Como o imperialismo se diferencia dos outros conceitos?;Aplica-se a formas de expansão mais amplas.
Qual tipo de controle é essencial para um país que pratica imperialismo?;Político e econômico.
O imperialismo pode ser praticado por quais governos?;Várias formas de governo.
Quem são os principais beneficiados pelo uso do poder suave em imperialismo?;Países que usam diplomacia e cultura.  
