pergunta;resposta
O que é a farmácia?;Ciência e prática de descoberta, produção, preparo, dispensa, revisão e monitoramento de medicamentos
Quais são as classificações de prática farmacêutica?;Farmácia comunitária e institucional
Qual o papel dos farmacêuticos na farmácia clínica?;Cuidado direto ao paciente
Quais são as funções tradicionais da farmácia?;Compostagem e dispensa de medicamentos
Quais serviços modernos os farmacêuticos oferecem?;Revisão de medicamentos e informação farmacêutica
Qual o termo para estabelecimento de farmácia nos EUA?;Farmácia
Qual o termo usado na Inglaterra para o mesmo?;Químicos
O que vendem as farmácias nos EUA e Canadá?;Doces, cosméticos, suprimentos de escritório, brinquedos, produtos de cabelo e revistas
Qual é o precursor da química e farmacologia modernas?;Trabalho do boticário
Qual o objetivo principal da farmácia?;Garantir uso seguro, eficaz e acessível de medicamentos
