pergunta;resposta
O que a função principal da imunidade é?;proteger.
Qual parte do corpo tem uma função importante na defesa contra patógenos?;sistema imune.
Como se chama o sistema imune no modelo de página wiki?;Template:Immune system.
Os dois tipos principais de resposta do sistema imune são conhecidos por quê?;imunidade humoral e imunidade mediada por células.
Qual é a função principal da defesa dos macrófagos?;deteccção e eliminação de patógenos.
Como o sistema imune pode ser afetado em pessoas com imunodeficiência?;menos ativa que normal, resultando em infecções recorrentes e fatais.
O que é a autoimunidade no contexto do sistema imune?;sistema imune ativado de maneira excessiva, atacando tecidos normais.
Qual componente do sistema imune desempenha um papel crucial na resposta ao vírus?;linfócitos T.
Como o sistema imune aprende a reconhecer patógenos?;adaptação e memória imunológica.
O que é o sistema imune neuroimune?;não está especificado no contexto, mas pode se referir a componentes do sistema imune envolvidos na função cerebral.
