pergunta;resposta
O que é civil disobedience?;Refusar ativamente, professado, leis ou ordens de um governo
Quem popularizou a expressão "civil disobedience" nos EUA?;Henry David Thoreau com sua obra Resistance to Civil Government (publicada póstumamente como Civil Disobedience)
Qual movimento inspirou-se na civil disobedience para protestar contra a escravidão nas Américas?;Movimento pelos direitos civis nos EUA
Quando Mahatma Gandhi praticou a civil disobedience?;Na década de 1920, durante o movimento pela independência da Índia do Império Britânico (Raj)
Qual foi o significado dado por Martin Luther King Jr. à civil disobedience?;Respeito e prática da lei como expressão de consciência
O que é, por definição, a civil disobedience?;Refusar obediência não violenta a certas leis ou ordens de um governo
Em quê se baseou Saad Zaghloul na sua luta pela independência do Egito?;Movimento de civil disobedience contra o domínio britânico no século XX
Qual foi a atitude de Henry David Thoreau em relação às leis que sua consciência considerava injustas?;Estava disposto a aceitar as penalidades por permanecer preso para provocar um debate sobre a injustiça das leis
Qual foi o papel da civil disobedience no movimento pelos direitos civis nos EUA?;Incluindo protestos pacíficos contra a segregação racial
Quais foram as principais características do movimento pela independência da Índia que utilizou a civil disobedience?;Protestos não violentos contra o domínio britânico
