pergunta;resposta
Now I'll structure each as "pergunta;resposta" in Portuguese, ensuring the answers are accurate and concise.
pergunta;resposta
Quando foi estabelecido o sistema legal da União Europeia?;1952
Qual é a principal finalidade do direito da União Europeia?;Promover paz, justiça social e proteção ambiental
Quantos Estados-Membros atualmente integram a UE?;27
Quem interpreta o direito da União Europeia?;O Tribunal de Justiça da União Europeia (EU CJ)
Nomeie um acadêmico conhecido na área do direito da União Europeia.;John Bell ou Henry G. Schermers
Qual foi a primeira comunidade criada pela UE?;Comunidade Europeia do Carvão e Aço
 QUAL É O PRINCIPAL MODELO DE PÁGINA WIKI USADO NO ASSUNTO "DIREITO DA UNIÃO EUROPEIA"?;Template:R from move
 Qual é o modelo econômico promovido pela UE?;Economia social de mercado
Qual é um princípio importante além da paz na UE?;Proteção ambiental e emprego pleno
Nomeie uma revista especializada em direito do mercado comum.;Revista Common Market Law Review
