pergunta;resposta
Qual é a área de Victoria em quilômetros quadrados?;227.444 km²
Qual é a população aproximada de Victoria?;Mais de 6,5 milhões
Qual o estado australiano faz fronteira com Victoria ao norte?;Novo Sul Gales
Qual é a capital de Victoria?;Melbourne
Qual foi o impacto da corrida do ouro em Victoria?;Aumento da população e riqueza
Qual o nome do rio que possui uma subdivisão chamada "Ada River"?;East Gippsland
Quantos assentos Victoria tem na Câmara dos Representantes da Austrália?;38
Qual é a principal atividade econômica de Victoria?;Serviços
Qual é o nome da pessoa que atualmente é premier de Victoria?;Daniel Andrews
Qual é o nome do governador de Victoria?;Linda Dessau
Qual é o nome do rio que possui uma subdivisão chamada "Leigh River"?;Victoria
