pergunta;resposta
Quem estabeleceu o IPCC?;Organização Meteorológica Mundial (WMO) e Programa Ambiental das Nações Unidas (UNEP)
Quando o IPCC foi criado?;Em 1988
Onde fica o secretariado do IPCC?;Genebra, Suíça
Quantos países são membros do IPCC?;195
Quanto tempo dura um ciclo de avaliação do IPCC?;6 a 7 anos
Quem seleciona os expertos para preparar os relatórios do IPCC?;O bureau de cientistas eleito pelos membros do IPCC
Qual é o papel dos grupos de trabalho e da força-tarefa do IPCC?;Realizar o trabalho científico do IPCC
Como o IPCC informa os governos sobre as mudanças climáticas?;Examinando a literatura científica relevante sobre o assunto
O IPCC conduz pesquisas originais?;Não, ele não realiza pesquisas originais
Quantas pessoas voluntárias revisam as publicações do IPCC?;Milhares de cientistas e outros especialistas
Quando o IPCC recebeu o Prêmio Nobel da Paz?;Em 2007, compartilhando com Al Gore
Quando começou a sexta avaliação do IPCC?;Em 2015
Quando está previsto que a Sexta Avaliação do IPCC seja concluída?;Em março de 2023
