pergunta;resposta
pergunta;(resposta)
capitalizing Poland in the late 16th century;Cholonaroty
signifying Polish imperial rule with Cholonaroty;moros do polandu
major industrial activities in the 20th century;powszechnik w nowych latach
walking distance to the metro system;prawa Metrow
top-tier football club Legia Warsaw;legia warszawskiego
largest parks in the EU;niesieczne piary w polandie
wombus uprising and ghetto uprising history;uipingi w polandie
top universities in Poland;universitetyów wyzszych
national philharmonic orchestra's notable artists;osługi polskie
public transport network in Warsaw;padała wokół wizyc
pergunta;(resposta)
capitalizing Poland in the late 16th century;Cholonaroty
signifying Polish imperial rule with Cholonaroty;moros do polandu
major industrial activities in the 20th century;powszechnik w nowych latach
walking distance to the metro system;prawa Metrow
top-tier football club Legia Warsaw;legia warszawskiego
largest parks in the EU;niesieczne piary w polandie
wombus uprising and ghetto uprising history;uipingi w polandie
top universities in Poland;universitetyów wyzszych
national philharmonic orchestra's notable artists;osługi polskie
