pergunta;resposta
O que é farmácia, em sua definição mais ampla?;Ciência e prática de medicamentos seguros e eficazes.
Qual a ligação da farmácia com outras áreas do conhecimento?;Ciências da saúde, farmacêuticas e naturais.
Como a prática farmacêutica evoluiu?;Mais orientada para o atendimento clínico.
Como a prática farmacêutica é classificada, baseada no ambiente?;Farmácia comunitária ou institucional.
O que é considerado atendimento farmacêutico direto ao paciente?;Prática clínica em farmácias.
Quais são as funções tradicionais da prática farmacêutica?;Preparo e dispensação de medicamentos.
O que incluem os serviços modernos da prática farmacêutica?;Serviços de saúde, revisão e informação sobre fármacos.
Qual o papel do farmacêutico na terapia medicamentosa?;Otimizar o uso de medicamentos para pacientes.
Como são chamados os estabelecimentos onde se pratica a farmácia (EUA)?;Farmácias ou drogarias.
Qual a relação do trabalho do boticário com a ciência moderna?;Precursor da química e farmacologia.
