pergunta;resposta
Wait, the user specified "ponto e vírgula" which is semicolon. So each line should be "pergunta;resposta". I need to avoid any markdown and just output the CSV.
Looks good. Now, format them as CSV. Make sure there are exactly 10 pairs. No markdown, just the CSV. Let me double-check the example provided by the user to match the structure. Yes, each line is "pergunta;resposta" with semicolons. No extra spaces. Alright, that should do it.
pergunta;resposta
De onde vem a palavra "construção"?;Do latim "constructio" e francês antigo
Quais são as etapas principais da construção?;Planejamento, financiamento, design, construção, manutenção
Qual percentual do PIB mundial a construção representa?;13% do PIB mundial
Qual é o principal risco na indústria da construção?;Alto número de fatalidades
Qual foi o gasto global com construção em 2012?;Aproximadamente US$ 4 trilhões
Qual é o valor projetado do gasto com construção em 2030?;Aproximadamente US$ 14,8 trilhões
Qual é a principal contribuição econômica da construção?;Desenvolvimento econômico e benefícios não monetários
Qual é o verbo para "construir"?;Construir
Qual é o substantivo para "estrutura"?;Construção
O que envolve as atividades de construção?;Construção, infraestrutura, instalações industriais
