pergunta;resposta
O que o sistema imunológico protege os organismos?;doenças
Qual o nome do sistema que fornece uma resposta pré-configurada a estímulos?;sistema imunológico inato
Qual o tipo de imunidade cria uma memória imunológica?;adaptativa
O que acontece quando o sistema imunológico ataca tecidos normais?;autoimunidade
Qual a função dos anticorpos no sistema imunológico?;reconhecer e neutralizar patógenos
Qual célula é parte do sistema imunológico e combate infecções virais?;célula natural killer
Qual o termo para um sistema imunológico menos ativo que o normal?;imunodeficiência
Qual o principal objetivo do sistema imunológico?;proteger contra doenças
O que são os patógenos detectados pelo sistema imunológico?;vírus, bactérias e parasitas
Qual sistema do corpo é especializado no estudo da imunidade?;sistema imunológico
