pergunta;resposta
O que é outro nome para farmácia na Grã-Bretanha?;Química
Qual tipo de farmácia foca no atendimento direto ao paciente?;Clínica
Em quais áreas a farmacia se relaciona?;Ciências da saúde, ciências farmacêuticas, ciências naturais
O que os farmacêuticos são especialistas?;Terapia medicamentosa
Qual é uma função tradicional do farmacêutico?;Composição de remédios
Quais produtos são vendidos em farmácias?;Medicamentos, cosméticos, suprimentos de escritório
Qual é a principal finalidade dos farmacêuticos?;Otimizar o uso de medicamentos
Qual estabelecimento pratica a farmácia?;Farmácia
Que serviços modernos farmacêuticos prestam?;Revisão de medicações, informações sobre drogas
Em quais contextos a farmacia é praticada?;Comunitária, hospitalar
Qual ciência precede a química e farmacologia?;Medicina tradicional
