pergunta;resposta
Qual é o foco principal da geologia?;estudo da Terra e outros corpos celestes  
Com quais áreas a geologia se sobrepõe significativamente?;hidrologia e ciências da Terra  
O que a geologia fornece como evidência?;tectônica de placas e climas passados  
Quais métodos são usados pelos geólogos?;trabalho de campo e técnicas geofísicas  
Qual é uma aplicação prática da geologia?;exploração de minerais e hidrocarbonetos  
Qual revista científica está associada à geologia?;Brazilian Journal of Geology  
Qual é uma ferramenta usada pelos geólogos?;martelo do geólogo  
O que a geologia estuda em relação à estrutura da Terra?;estrutura superficial e subterrânea  
Qual é o papel da geologia na compreensão da história da Terra?;determinar a idade de rochas  
Qual imagem representa a geologia?;Kittatinny Mountain Cross Section.jpg
