pergunta;resposta  
O que é teoria da complexidade computacional?;Classificação de problemas por uso de recursos  
Qual é a definição de problema computacional?;Tarefa resolvida por um computador  
Qual é a diferença principal entre análise de algoritmos e complexidade computacional?;Recursos de algoritmos específicos vs todos os algoritmos  
Qual problema é dedicado à complexidade computacional?;P versus NP  
Qual campo estuda quais problemas podem ser resolvidos algoritmicamente?;Teoria da computabilidade  
Quais recursos são quantificados na complexidade computacional?;Tempo, armazenamento, comunicação  
Quais são outras medidas de complexidade além do tempo?;Portas lógicas, processadores  
Qual é uma função da teoria da complexidade computacional?;Determinar limites práticos de computadores  
Qual é o problema milênio relacionado à complexidade?;P versus NP  
Como a complexidade computacional difere da teoria da computabilidade?;Restrições em recursos disponíveis
