pergunta;resposta
A definição básica do imperialismo inclui que tipo de poder?;econômico e militar
Qual política é associada ao imperialismo além da expansão territorial?;controle político e econômico
O imperialismo pode ser distinguido dos conceitos de colonialismo e quê?;império
Quem era Léon-Étienne Duval em relação ao imperialismo?;opôs-se a ele
Qual escritor tinha interesse principal no estudo do imperialismo?;Michael Parenti
Quais genocídios foram motivados pelo imperialismo, segundo os dados?;Circassian e Herero-Namaqua
Onde o imperialismo é destacado como um assunto não-ficcional em uma obra intitulada "Faultline 49"?;Sim
Qual era a ideologia do Partido Progressista da Colônia do Cabo relacionada ao imperialismo?;imperialismo
Qual evento histórico mencionado está associado à era do imperialismo português?;Portuguese Angola
O que o livro "Culture and Imperialism" trata como um assunto principal?;Imperialismo
