```csv
pergunta;resposta
Qual cidade da Flórida tem a maior população?;Jacksonville
Qual era a população da cidade de Jacksonville em 2010?;1.345.596
Com base apenas na população, qual é o ranking de Jacksonville nos Estados Unidos?;12º
Em que condado reside Jacksonville?;Duval
Em que ano a consolidação fez com que Jacksonville se tornasse parte do Condado de Duval?;1968
Que rio corre ao lado de Jacksonville?;St. Johns
Quanto é a distância entre Jacksonville e Miami?;350 milhas
Qual é o nome da colônia francesa fundada em 1564?;Fort Caroline
Antes da chegada dos franceses, a área agora conhecida como Jacksonville era habitada anteriormente por quais pessoas?;o Timucua
Que figura histórica recebeu o nome de Jacksonville?;Andrew Jackson
Qual cidade da Flórida tem a maior população?;Jacksonville
Qual era a população da cidade de Jacksonville em 2010?;1.345.596
Com base apenas na população, qual é o ranking de Jacksonville nos Estados Unidos?;12º
Em que condado reside Jacksonville?;Duval
Em que ano a consolidação fez com que Jacksonville se tornasse parte do Condado de Duval?;1968
Que rio corre ao lado de Jacksonville?;St. Johns
Quanto é a distância entre Jacksonville e Miami?;350 milhas
Qual é o nome da colônia francesa fundada em 1564?;Fort Caroline
Antes da chegada dos franceses, a área agora conhecida como Jacksonville era habitada anteriormente por quais pessoas?;o Timucua
Que figura histórica recebeu o nome de Jacksonville?;Andrew Jackson
```
