pergunta;resposta
O que é um número primo?;Natural número >1 com divisores apenas 1 e ele mesmo
O que é um número composto?;Natural número >1 que não é primo
Qual é o teorema fundamental da aritmética?;Todo número >1 é primo ou produto único de primos
O que é a divisão de tentativa?;Método que testa divisibilidade por inteiros 2 a n
O que é um primo de Mersenne?;Primo da forma 2^n -1
Qual é o maior primo conhecido em 2018?;Primo de Mersenne com 24,862,048 dígitos
Quem provou que há infinitos primos?;Euclides por volta de 300 a.C.
O que afirma o teorema dos números primos?;Probabilidade de um grande número ser primo é inversamente proporcional ao seu log
Qual é a conjectura de Goldbach?;Todo número par >2 é soma de dois primos
O que são elementos primos em álgebra abstrata?;Objetos que se comportam como números primos
