pergunta;resposta
First, the task is to create 10 pairs of question and answer in CSV format. Each pair should be "pergunta;(resposta)". The context is theoretical computer science, focusing on computational complexity theory, P vs NP problem, etc.
8. What about bipartite matching being solvable in O(n^3) time? That doesn't seem right; I think it's O(n).
pergunta;resposta
Algorithms and Complexity;The Traveling Salesman Problem (TSP)
O(n^2) time;Time complexity for sorting using bubble sort
O(n) space;Space complexity of quicksort
Hamiltonian cycle;Which graph problem is NP-Complete? Hamiltonian cycle
O(n);What's the goal in a minimization problem? Finding the shortest path between two nodes.
NP-Hard vs NP Complete;What about maximum clique being NP-Hard vs NP Complete.
Chromatic number;What is the minimum number of colors needed for a graph to be properly colored?
O(n^3) time;Bipartite matching solvable in O(n^3)
NP-Complete;2-coloring problem for bipartite graphs.
pergunta;resposta
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP).
pergunta; respondendo
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. 
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). 
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique is NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
Algorithms and Complexity;The Traveling Salesman Problem (TSP). Space complexity of quicksort is O(n) space. Maximum Clique being NP-Hard vs NP Complete.
pergunta; respondendo
Algorithms and Complexity;Hamiltonian cycle is NP-Complete. Time complexity for sorting using bubble sort is O(n^2) time.
pergunta; respondendo
