pergunta;resposta
Quem popularizou o termo "desobediência civil" nos EUA após sua morte?;Henry David Thoreau
Qual líder do movimento pelos direitos civis nos EUA é conhecido por práticas de desobediência civil?;Martin Luther King Jr.
Em qual movimento a desobediência civil foi um método usado na Índia contra o domínio britânico?;Movimento pela independência indiana
Qual escritor é associado à ideia notável de desobediência civil através do ensaio "Resistência ao Governo Civil"?;Henry David Thoreau
Quais métodos foram utilizados durante as greves e protestos iranianos de 2018-2019?;Desobediência civil
Qual crise na Sérvia em 2017 empregou desobediência civil como método de protesto?;Protestos sérvios de 2017
Em qual evento a "Movimento Nacional contra Taxas e Cortes" usou desobediência civil no Reino Unido?;Movimento Nacional Contra Taxas e Cortes
Qual organização é conhecida por utilizar métodos de desobediência civil nos EUA?;Ruckus Society
Durante qual protesto na África do Sul a desobediência civil foi empregada contra o apartheid?;Movimento contra o Apartheid
Em que contexto Mahatma Gandhi liderou movimentos usando desobediência civil?;Luta pela independência da Índia
