pergunta;resposta  
Quando começou a crise do petróleo de 1973?;outubro de 1973  
Quais países foram alvos do embargo inicial?;Canadá, Japão, Países Baixos, Reino Unido e EUA  
Qual foi o aumento do preço do petróleo em março de 1974?;quase 300%  
Por que a OAPEC impôs o embargo?;para retaliar contra apoio ao Israel  
Qual outro nome foi dado à crise do petróleo?;primeiro choque do petróleo  
Quem liderou o embargo da OAPEC?;Arábia Saudita  
Qual foi o impacto no preço global do petróleo?;preço subiu para US$ 12 por barril  
Quando o embargo foi levantado?;março de 1974  
Qual foi o efeito da crise na economia global?;crise de petróleo com efeitos duradouros  
O que sucedeu após o primeiro choque do petróleo?;segundo choque em 1979
