pergunta;resposta
Qual evento iniciou a crise do petróleo de 1973?;O embargo da OAPEC em resposta ao apoio a Israel.
Quem liderou o embargo da OAPEC?;A liderança foi de Saudi Arabia.
Quais países foram inicialmente alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e EUA.
Qual o aumento percentual no preço do petróleo?;O preço subiu quase 300%.
Qual o preço inicial do barril de petróleo?;US$3 por barril ($19/m3).
Qual o preço do barril de petróleo ao final do embargo?;Quase US$12 por barril ($75/m3).
Como a crise do petróleo de 1973 é historicamente conhecida?;Primeiro choque do petróleo.
Qual foi a principal causa do embargo?;O conflito da Guerra do Yom Kippur.
Quais foram os impactos da crise do petróleo?;Efeitos na política e economia global.
Qual a crise do petróleo que sucedeu a de 1973?;Crise do petróleo de 1979 ("segundo choque").
