pergunta;resposta  
Qual é o sistema do corpo que protege contra doenças?;Sistema imunológico  
Quais são os dois principais subsistemas do sistema imunológico?;Innato e adaptativo  
O que faz o sistema inato?;Responde a grupos amplos de situações.  
Qual é a característica distintiva do sistema imunológico adaptativo?;Cria memória imunológica.  
Quais organismos têm um sistema imunológico rudimentar com enzimas contra vírus?;Bactérias  
O que são defensinas no contexto do sistema imunológico?;Peptídeos antimicrobianos  
Qual é o papel da memória imunológica na imunidade adquirida?;Resposta aprimorada a patógenos conhecidos.  
Como a deficiência imunológica pode ocorrer em humanos?;Genética, condições adquiridas ou medicamentos.  
Qual é um exemplo de doença autoimune comum?;Artrite reumatoide  
O que acontece quando o sistema imunológico ataca tecidos normais?;Autoimunidade  

