pergunta;resposta
O que é a desobediência civil?;Recusa ativa de leis consideradas injustas
Quem popularizou o termo "desobediência civil" nos EUA?;Henry David Thoreau
Qual líder indiano usou a desobediência civil contra o Raj Britânico?;Mahatma Gandhi
Em que país ocorreram as greves gerais de 2018–2019 usando desobediência civil?;Irã
Qual movimento na Índia usou desobediência civil contra a ocupação britânica?;Movimento por Independência da Índia
Que líder americano viu a desobediência civil como reverência à lei?;Martin Luther King Jr.
Qual protesto recente na Nigéria usou desobediência civil contra o SARS?;Protestos de Fim do SARS
Em qual país europeu ocorreram protestos contra a corrupção em 2019 usando desobediência civil?;Montenegro
Qual organização britânica usou métodos de desobediência civil?;Comitê dos 100
Em qual cidade americana ocorreram protestos contra a violência policial em 2020 usando desobediência civil?;Chicago
