pergunta;resposta
5. Format as CSV with "pergunta;resposta" at the top
pergunta;resposta
Quantos membros compõem a Assembleia do Parlamento Escocês?;129 membros
Qual é o sistema eleitoral utilizado para eleger os membros da Assembleia?;Sistema adicional
Qual partido venceu a maioria dos votos na eleição mais recente?;Partido Nacional Escocês
Quando foi realizada a eleição mais recente do Parlamento Escocês?;6 de maio de 2021
Qual é a localização do Parlamento Escocês?;Edimburgo, área de Holyrood
Qual é o nome metonímico frequentemente usado para o Parlamento Escocês?;Holyrood
Quando o Parlamento Escocês original deixou de existir?;1707
Qual é o nome do ato que especifica as competências legislativas do Parlamento Escocês?;Lei da Escócia de 1998
Qual instituição pode alterar os termos de referência do Parlamento Escocês?;Parlamento do Reino Unido
Qual ato limita a autonomia regulatória do Parlamento Escocês?;Lei do Mercado Interno do Reino Unido de 2020
pergunta;resposta
Quantos membros compõem a Assembleia do Parlamento Escocês?;129 membros
Qual é o sistema eleitoral utilizado para eleger os membros da Assembleia?;Sistema adicional
Qual partido venceu a maioria dos votos na eleição mais recente?;Partido Nacional Escocês
Quando foi realizada a eleição mais recente do Parlamento Escocês?;6 de maio de 2021
Qual é a localização do Parlamento Escocês?;Edimburgo, área de Holyrood
Qual é o nome metonímico frequentemente usado para o Parlamento Escocês?;Holyrood
Quando o Parlamento Escocês original deixou de existir?;1707
Qual é o nome do ato que especifica as competências legislativas do Parlamento Escocês?;Lei da Escócia de 1998
Qual instituição pode alterar os termos de referência do Parlamento Escocês?;Parlamento do Reino Unido
Qual ato limita a autonomia regulatória do Parlamento Escocês?;Lei do Mercado Interno do Reino Unido de 2020
