pergunta;resposta
Qual dos tipos de inércia é medido usando a distribuição de riqueza?;distribuição de riqueza
Quais são as duas principais formas de medir a desigualdade econômica?;medida da distribuição de renda e medida da distribuição de riqueza
O que é o índice de Gini?;um método amplamente utilizado para medir a desigualdade econômica
Qual outro tipo de índice de desigualdade inclui fatores de desenvolvimento humano?;Inequality-adjusted Human Development Index
Qual evento marcou o aumento da desigualdade interna nas nações?;os últimos 30 anos, especialmente entre países avançados
Quanto aumentou a desigualdade de renda em mais de 70% dos países avançados?;mais de dois pontos nos índices de Gini
De acordo com pesquisas, quais são os efeitos negativos da desigualdade econômica sobre a estabilidade política e social?;instabilidade política, revolução, democracia em colapso e conflito civil
Como o crescimento econômico é afetado pela desigualdade de renda?;afeta negativamente a estabilidade macroeconômica e reduz o crescimento
Qual tipo de inércia, entre riqueza ou renda, tem impacto maior no desenvolvimento?;inércia de renda afeta mais o desenvolvimento do que a inércia de riqueza
Quais são as principais políticas fiscais e sociais que reduzem a desigualdade de renda?;impostos e transferências, especialmente através da despesa pública em benefícios sociais como pensões e apoio familiar
