pergunta;resposta
Onde está localizado o Parlamento Escocês?;Em Holyrood, Edimburgo
Quantos membros compõem o Parlamento Escocês?;129
Qual sistema eleitoral é usado para eleger MSPs?;Sistema misto adicional
Em que ano foi realizado o referendo que levou à devolução de poderes?;1997
Qual ato especificou os poderes do Parlamento Escocês em 1998?;Scotland Act 1998
O Parlamento Escocês pode legislar sobre todas as áreas?;Sim, exceto as reservadas a Westminster
Qual ato de 2012 e 2016 expandiu os poderes do Parlamento?;Scotland Act 2012 e 2016
Qual o objetivo principal do United Kingdom Internal Market Act 2020?;Restringir competências devolvidas
O Parlamento da Escócia existiu antes dos Atos de União de 1707?;Sim, como legislatura do Reino da Escócia
O que são MSPs?;Membros do Parlamento Escocês
