```
pergunta;resposta
Qual é a unidade de medida do SI para força?;newton (N)
O símbolo usado para representar a força é?;F
De acordo com a segunda lei de Newton, a aceleração de um objeto está diretamente proporcional ao que?;força neta
A força pode ser intuitivamente descrita como o quê?;um empurrão ou puxada
O que é o momento (momentum) de um objeto em relação à sua massa e velocidade?;massa vezes a velocidade
Qual tipo de força pode aumentar a velocidade de um objeto?;empuxo (thrust)
Qual força pode diminuir a velocidade de um objeto?;arrasto (drag)
O que produz mudanças na velocidade angular de um objeto?;torque
O que é o estresse mecânico interno em um corpo alongado?;forças aplicadas nas partes adjacentes
A pressão pode ser entendida como a distribuição de muitas forças pequenas sobre uma área do corpo, o que pode causar no corpo se desequilibrada?;aceleração
```
