```csv
pergunta;resposta
Qual a localização principal da Universidade de Chicago?;Hyde Park, Chicago, Illinois
Quantos prêmios Nobel estão associados à Universidade de Chicago?;97
Qual foi o nome da reação nuclear auto-sustentável criada em Chicago?;Chicago Pile-1
Quais disciplinas acadêmicas foram influenciadas pela Universidade de Chicago?;economia, direito e física
Qual a maior imprensa universitária dos EUA, sediada em Chicago?;University of Chicago Press
Quantas escolas profissionais compõem a Universidade de Chicago?;oito
Qual o nome do laboratório que produziu a primeira reação nuclear?;Metallurgical Laboratory
Qual o ranking mundial da Universidade de Chicago no USNWR?;15
Quais os centros internacionais mantidos pela Universidade de Chicago?;Londres, Paris, Beijing, Delhi e Hong Kong
Qual o nome do campo de Stagg, local do experimento nuclear?;Stagg Field
```
