pergunta;resposta
Qual o nome do condado onde Fresno está localizada?;Fresno County
Em que região da Califórnia Fresno está localizada?;San Joaquin Valley
Qual a população de Fresno em 2020?;542.107
Qual a principal atividade econômica da região de Fresno?;Agricultura
Qual a distância aproximada entre Fresno e Los Angeles?;220 milhas
Qual o nome da ferrovia que ajudou a fundar Fresno?;Central Pacific Railroad
Qual o ano de fundação de Fresno como estação ferroviária?;1872
Qual o percentual da população de Fresno que é hispânica?;50,5%
Quais parques nacionais estão próximos de Fresno?;Yosemite, Kings Canyon, Sequoia
Qual problema tem afetado a segurança hídrica de Fresno?;Secas na Califórnia
