```csv
subject,predicate,object
"http://dbpedia.org/resource/Geology","http://dbpedia.org/ontology/wikiPageUsesTemplate","http://dbpedia.org/resource/Template:Geologic_Principles"
"http://dbpedia.org/resource/Geology","http://dbpedia.org/ontology/wikiPageUsesTemplate","http://dbpedia.org/resource/Template:Portal"
"http://dbpedia.org/resource/Geology","http://dbpedia.org/ontology/wikiPageUsesTemplate","http://dbpedia.org/resource/Template:Short_description"
"http://dbpedia.org/resource/Geology","http://dbpedia.org/ontology/wikiPageUsesTemplate","http://dbpedia.org/resource/Template:Wikisource_portal"
"http://dbpedia.org/resource/Geology","http://zbw.eu/stw/mapping/dbpedia/target","http://zbw.eu/stw/mapping/dbpedia/target"
"http://dbpedia.org/resource/Geology","http://foaf.org/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Earthquake_wave_paths.svg"
"http://dbpedia.org/resource/Geology","http://foaf.org/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Kittatinny_Mountain_Cross_Section.jpg"
"http://dbpedia.org/resource/Geology","http://foaf.org/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Thin_section_scan_crossed_polarizers_Siilinjärvi_R636-105.90.jpg"
"http://dbpedia.org/resource/Sigurður_Þórarinsson","http://dbpedia.org/ontology/field","http://dbpedia.org/resource/Geology"
"http://dbpedia.org/resource/W._Brian_Harland","http://dbpedia.org/ontology/academicDiscipline","http://dbpedia.org/resource/Geology"
"http://dbpedia.org/resource/Marian_Holness","http://dbpedia.org/ontology/academicDiscipline","http://dbpedia.org/resource/Geology"
"http://dbpedia.org/resource/Sharon_Mosher","http://dbpedia.org/ontology/academicDiscipline","http://dbpedia.org/resource/Geology"
"http://dbpedia.org/resource/Shen_Qihan","http://dbpedia.org/ontology/academicDiscipline","http://dbpedia.org/resource/Geology"
"http://dbpedia.org/resource/Luca_Bindi","http://dbpedia.org/ontology/field","http://dbpedia.org/resource/Geology"
"http://dbpedia.org/resource/Walter_Alvarez","http://dbpedia.org/ontology/field","http://dbpedia.org/resource/Geology"
"http://dbpedia.org/resource/Samuel_Woodward","http://dbpedia.org/ontology/fields","http://dbpedia.org/resource/Geology"
"http://dbpedia.org/resource/Nicolas_Desmarest","http://dbpedia.org/ontology/field","http://dbpedia.org/resource/Geology"
