pergunta;resposta
Qual foi a causa principal da crise do petróleo de 1973?;embargo dos países árabes exportadores de petróleo,
Quando começou oficialmente o embargo durante a crise do petróleo de 1973?;outubro de 1973,
Qual foi o principal motivo para o boicote dos países árabes às nações que apoiaram Israel?;Yom Kippur War,
Quais foram os primeiros alvos do embargo de petróleo?;Canadá, Japão, Países Baixos, Reino Unido e Estados Unidos,
Qual foi o aumento estimado no preço do petróleo durante a crise?;praticamente 300%,
Quando os produtores de petróleo árabes levantaram o embargo?;março de 1974,
Quem liderou o grupo responsável pelo boicote?;Organização dos Países Exportadores de Petróleo Árabes,
Quais outros países foram incluídos no boicote?;Portugal, Rhodesia e Sul Africano,
Como os Estados Unidos tentaram mitigar o impacto da crise?;por meio de medidas como racionamento e incentivos fiscais para reduzir a demanda por petróleo.
Quais foram as consequências imediatas da crise do petróleo para as nações envolvidas?;escassez, altas taxas de inflação e instabilidade econômica.
