```
pergunta;resposta
Quando começou a crise do petróleo de 1973?;outubro de 1973,
Qual foi o preço inicial do petróleo em 1973?;$3 por barril
Por que os países árabes declararam o embargo ao petróleo?;em resposta à guerra do Yom Kippur
Quais foram os primeiros países alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Quando terminou o embargo de petróleo?;março de 1974,
Qual foi a taxa de aumento no preço do petróleo durante a crise?;quase 300%
O que causou a crise do petróleo de 1973?;o embargo imposto pela OAPEC
Quem liderou o embargo à exportação de petróleo em 1973?;Arábia Saudita
Qual foi outro nome dado para a crise do petróleo de 1973?;primeiro choque do petróleo
O que aconteceu com os preços do petróleo globalmente após o embargo?;subiram quase $12 por barril
```
