pergunta;resposta
Quem fundou a dinastia Yuan?;Kublai Khan
Qual o período de existência da dinastia Yuan?;1271 a 1368
Qual dinastia precedeu a Yuan?;Song
Qual o nome oficial da dinastia Yuan?;Great Yuan
Qual a importância do título "Mandate of Heaven"?;Legitimidade do governo
Em que ano terminou a conquista da China pelos Mongóis?;1279
Qual o nome do script usado pelos Yuan?;Phags-pa script
Qual o status do título "Great Khan"?;Supremacia sobre outros khanates
Quem foi considerado o fundador oficial da dinastia Yuan?;Genghis Khan
Onde os Yuan se retiraram após a derrota pelos Ming?;Mongólia
