pergunta;resposta
Now, I'll format them into CSV. Each line should be "pergunta;resposta". Let me double-check the grammar and spelling in Portuguese. The questions are in Portuguese, so "Onde está localizado o campus principal da Universidade de Chicago?" for the first one. The answers should be in Portuguese too. Wait, the user said the language is Portuguese, so the answers need to be in Portuguese. Oh, I made a mistake here. The user said the questions and answers should be in Portuguese, but I wrote some answers in English. For example, "Law School" in Portuguese is "Escola de Direito". Similarly, "University of Chicago Press" would be "Universidade de Chicago Press" but maybe it's a proper noun and stays the same. Wait, the context mentions "University of Chicago Press" as the name, so maybe it's kept in English. But the answer needs to be in Portuguese. So for the question "Qual é o nome da escola de direito da universidade?", the answer should be "Escola de Direito" in Portuguese.
1. "Onde está localizado o campus principal da Universidade de Chicago?" ; "No bairro de Hyde Park."
2. "Qual é o nome da escola de direito da universidade?" ; "Escola de Direito."
3. "Quantos laureados Nobel estão associados à universidade?" ; "97."
4. "Qual é o nome da primeira reação nuclear autossustentável?" ; "Chicago Pile-1."
5. "Qual é a maior editora universitária dos EUA?" ; "Universidade de Chicago Press."
6. "Qual é o nome da escola que se dedica ao trabalho social?" ; "Escola Crown Family de Trabalho Social, Políticas e Práticas."
7. "Quantas escolas profissionais a universidade possui?" ; "Oito."
8. "Qual é o nome do laboratório onde ocorreu a primeira reação nuclear?" ; "Laboratório Metálico."
9. "Em qual campo a Universidade de Chicago é conhecida na economia?" ; "Escolas de Chicago."
10. "Qual é o nome da escola que oferece educação contínua?" ; "Escola Graham de Estudos Liberais e Profissionais Contínuos."
1. Onde está localizado o campus principal da Universidade de Chicago?;No bairro de Hyde Park.
2. Qual é o nome da escola de direito da universidade?;Escola de Direito.
3. Quantos laureados Nobel estão associados à universidade?;97.
4. Qual é o nome da primeira reação nuclear autossustentável?;Chicago Pile-1.
5. Qual é a maior editora universitária dos EUA?;Universidade de Chicago Press.
6. Qual é o nome da escola que se dedica ao trabalho social?;Escola Crown Family de Trabalho Social, Políticas e Práticas.
7. Quantas escolas profissionais a universidade possui?;Oito.
8. Qual é o nome do laboratório onde ocorreu a primeira reação nuclear?;Laboratório Metallúrgico.
9. Em qual campo a Universidade de Chicago é conhecida na economia?;Escolas de Chicago.
10. Qual é o nome da escola que oferece educação contínua?;Escola Graham de Estudos Liberais e Profissionais Contínuos.
pergunta;resposta
Onde está localizado o campus principal da Universidade de Chicago?;No bairro de Hyde Park
Qual é o nome da escola de direito da universidade?;Escola de Direito
Quantos laureados Nobel estão associados à universidade?;97
Qual é o nome da primeira reação nuclear autossustentável?;Chicago Pile-1
Qual é a maior editora universitária dos EUA?;Universidade de Chicago Press
Qual é o nome da escola que se dedica ao trabalho social?;Escola Crown Family de Trabalho Social, Políticas e Práticas
Quantas escolas profissionais a universidade possui?;Oito
Qual é o nome do laboratório onde ocorreu a primeira reação nuclear?;Laboratório Metallúrgico
Em qual campo a Universidade de Chicago é conhecida na economia?;Escolas de Chicago
Qual é o nome da escola que oferece educação contínua?;Escola Graham de Estudos Liberais e Profissionais Contínuos
