pergunta;resposta
Vou analisar o conteúdo fornecido e gerar 10 pares pergunta;resposta no formato CSV, com ponto e vírgula como separador e em português.
pergunta;resposta
Quem foi um comandante britânico na Guerra Francesa e Indiana que foi morto em batalha?;Edward Braddock
Qual foi o resultado da Guerra Francesa e Indiana?;Tratado de Paris (1763)
Qual foi a data de início da Guerra Francesa e Indiana?;1754
Qual foi a data de término da Guerra Francesa e Indiana?;1763
Qual foi o nome da batalha que resultou na morte de Edward Braddock?;Batalha da Ponte de Fort Necessity
Qual era o território francês na América do Norte durante a Guerra Francesa e Indiana?;Nova França
Qual era outro território francês na América do Norte durante a Guerra Francesa e Indiana?;Louisiana (Nova França)
Quem participou da Guerra Francesa e Indiana com status de oficial?;George Washington
Qual foi o teatro principal da Guerra Francesa e Indiana?;América do Norte
Qual foi o nome da guerra internacional na qual a Guerra Francesa e Indiana foi um teatro?;Guerra dos Sete Anos
pergunta;resposta
Quem foi um comandante britânico na Guerra Francesa e Indiana que foi morto em batalha?;Edward Braddock
Qual foi o resultado da Guerra Francesa e Indiana?;Tratado de Paris (1763)
Qual foi a data de início da Guerra Francesa e Indiana?;1754
Qual foi a data de término da Guerra Francesa e Indiana?;1763
Qual foi o nome da batalha que resultou na morte de Edward Braddock?;Batalha da Ponte de Fort Necessity
Qual era o território francês na América do Norte durante a Guerra Francesa e Indiana?;Nova França
Qual era outro território francês na América do Norte durante a Guerra Francesa e Indiana?;Louisiana (Nova França)
Quem participou da Guerra Francesa e Indiana com status de oficial?;George Washington
Qual foi o teatro principal da Guerra Francesa e Indiana?;América do Norte
Qual foi o nome da guerra internacional na qual a Guerra Francesa e Indiana foi um teatro?;Guerra dos Sete Anos
