```csv
pergunta;resposta
Qual é a cidade mais populosa do interior da Califórnia?;Fresno
Em que ano Fresno foi fundada como estação de trem?;1872
Quantos metros quadrados aproximadamente cobre a área de Fresno?;300 km²
Qual parque nacional está localizado cerca de 75 milhas ao sudeste de Fresno?;Sequoia National Park
Quais são as principais atividades econômicas em Fresno e região metropolitana?;Agricultura, com produção em larga escala
Como é conhecida Fresno devido à abundância de certas árvores no rio local?;Pelo nome das árvores Fresnos (ash trees)
Qual o status demográfico de Fresno em relação ao grupo étnico hispânico nos EUA?;Terceira maior cidade com maioria hispânica
Qual a população estimada da área metropolitana de Fresno em 2022?;1,008,654
Quais são as principais dificuldades enfrentadas por Fresno desde 2010?;Droughts que afetam segurança hídrica
Em relação à capital do estado e à cidade mais próxima ao sul, a que distância está Fresno?;170 milhas de Sacramento e 220 de Los Angeles
```
