pergunta;resposta
Quando começou a Guerra Francesa e Indiana?;28/05/1754
Quantas pessoas lutaram na Guerra Francesa e Indiana?;muitos
De quem foi a guerra Francesa e Indiana?;o Império Britânico contra as Colônias da América francesas
Em qual território ocorreu a Guerra Francesa e Indiana?;New France
Quem comandou a Guerra Francesa e Indiana?;Edward Braddock, Jeffery Amherst, entre outros
Qual foi o resultado da Guerra Francesa e Indiana?;Terminou em 1763 com o Tratado de Paris 
O que foram as principais forças envolvidas na Guerra Francesa e Indiana?;Império Britânico e Colônias francesas
Quem eram os aliados da Guerra Francesa e Indiana?;Cherokee Nation, Wyandot of Ohio Country, entre outros
Como foi a estratégia de combate na Guerra Francesa e Indiana?;Uso de rifles longos pelos índios e colonizadores europeus
Qual foi o impacto do resultado da Guerra Francesa e Indiana?;Alterou os mapas geopolíticos do Novo Mundo, destacando a importância da América do Norte no cenário colonial global
Em qual período histórico ocorreu a Guerra Francesa e Indiana?;1754-1763
Quem são considerados principais figuras da Guerra Francesa e Indiana?;George Washington, James Wolfe, entre outros
O que foi usado principalmente nas batalhas durante a Guerra Francesa e Indiana?;Longrifle pelos índios e arquebus para as tropas europeias
Em qual mapa representa o curso de batalha da Guerra Francesa e Indiana?;Mapa da Guerra Francesa e Indiana
Qual foi o número aproximado de mortos na Guerra Francesa e Indiana?;cerca de 1.500
