pergunta;resposta
Qual ano a Universidade de Harvard foi fundada?;1636  
Quem a universidade recebeu o nome?;John Harvard  
Qual é o maior sistema de bibliotecas acadêmicas?;Harvard Library  
Quantos campi a universidade possui?;três campi  
Quem liderou durante a Grande Depressão e Segunda Guerra Mundial?;James B. Conant  
Qual é o valor da reserva da universidade?;$50,9 bilhões  
Quem transformou a universidade em uma universidade de pesquisa?;Charles W. Eliot  
Quantos ganhadores do Nobel são ex-alunos?;150 ganhadores do Nobel  
Quem co-fundou a Associação de Universidades Americanas?;Harvard  
Quantos presidentes dos EUA são ex-alunos?;oito presidentes dos EUA
