pergunta;resposta
Que tipo de universidade é a Universidade de Chicago?;uma universidade de pesquisa
Quantas divisões de pesquisa acadêmica a Universidade de Chicago possui?;quatro
Qual foi a data de fundação da Universidade de Chicago?;1890,
Em que ano a Universidade de Chicago produziu a primeira reação nuclear auto-sustentável?;1942,
Qual é o nome do laboratório metalúrgico associado à Universidade de Chicago?;O Laboratório Metallurgical de Chicago Pile-1
Quantas escolas profissionais a Universidade de Chicago possui?;oito
Em que país está localizado o campus principal da Universidade de Chicago?; Estados Unidos
Qual é o nome da maior imprensa universitária dos EUA associada à Universidade de Chicago?;University of Chicago Press,
Quantos estudantes matriculados a Universidade de Chicago em 2023?;18.452
Qual foi a contribuição mais destacada da Universidade de Chicago no desenvolvimento acadêmico?;Desenvolvimento das escolas Chicago em várias disciplinas, como economia e sociologia.
Que país abriga o campus internacional da Universidade de Chicago?;Grã-Bretanha
