pergunta;resposta
O que é uma escola privada?;Uma escola não administrada ou financiada pelo governo.
Como as escolas privadas diferem das públicas?;Não dependem de financiamento governamental.
As escolas privadas são financiadas pelo governo?;Não, são financiadas por meio privado.
Qual o papel do conselho de governadores?;Garantir a independência operacional.
As escolas privadas têm governança independente?;Sim, possuem sistema próprio de governança.
O que assegura a independência das escolas privadas?;Sistema de governança autônomo.
As escolas privadas podem ser de propriedade governamental?;Não, são normalmente de propriedade privada.
Qual a principal fonte de financiamento?;Recursos privados, não governamentais.
As escolas privadas dependem do governo local?;Não, são independentes financeiramente.
Qual outro termo define uma escola privada?;Escola independente ou particular.
