```csv
pergunta;resposta
O que é desobediência civil?;recusa a obedecer certas leis
Qual filósofo popularizou o termo 'desobediência civil' nos EUA?;Henry David Thoreau
Quem usou a desobediência civil para lutar pela independência da Índia?;Mahatma Gandhi
Qual movimento nos EUA continha aspectos importantes de desobediência civil?;o movimento pelos direitos civis
Segundo o texto, a desobediência civil deve ser sempre violenta?;não, pode ser não violenta
Qual o objetivo de um ato de desobediência civil, segundo King?;arrousar a consciência da comunidade
A desobediência civil é justificada em tribunal, geralmente?;raramente
Quem liderou protestos na Índia contra o Raj Britânico?;Mahatma Gandhi
Qual é um sinônimo de desobediência civil?;resistência não violenta
Qual o principal foco da desobediência civil?;leis consideradas injustas
```
