pergunta;resposta
Now, I need to format them as CSV with semicolons. Each line should have "pergunta;resposta". Let me make sure there are exactly 10 pairs. Let me count: 1-10, yes. Also, ensure that the answers are in Portuguese. For example, "25 de março de 1990" instead of "March 25, 1990". 
pergunta;resposta
Qual era o nome da empresa?;British Satellite Broadcasting (BSB)
Onde estava a sede da empresa?;Londres
Quando a BSB começou a transmitir?;25 de março de 1990
Com qual empresa a BSB se fundiu?;Sky Television plc
Qual foi o resultado da fusão?;British Sky Broadcasting
Que serviço a BSB oferecia?;Televisão via satélite direta
Quando ocorreu a fusão?;2 de novembro de 1990
Qual data de início das transmissões?;25 de março de 1990
Qual o nome completo da empresa após a fusão?;British Sky Broadcasting
Quando foi formada a British Sky Broadcasting?;2 de novembro de 1990
