```
pergunta;resposta
Onde nasce o rio Reno?;Canton de Graubünden, Suíça
Qual língua deriva o nome "Reno"?;Latim celta
Quais estados alemães são nomeados em homenagem ao Reno?;Renânia do Norte-Vestfália e Renânia-Palatinado
Onde o Rio Reno deságua?;Mar do Norte
Que cidade importante localiza-se na Alemanha perto do Reno?;Colônia
Qual rio é mais longo que o Reno em Central e Ocidental Europa?;Danúbio
Quais países são separados pelo Reno na sua parte inicial?;Suíça, Liechtenstein, Áustria, Alemanha
O que representa o Reno para a antiga fronteira do Império Romano?;Fronteira norte interna
Qual é o comprimento aproximado do rio Reno?;1.230 km
Que papel histórico desempenhou o Reno na Europa medieval?;Vital para navegação e comércio
```
