pergunta;resposta
Qual o fluido de trabalho utilizado em uma máquina a vapor?;steam
Qual o termo geralmente aplicado a motores a vapor reciprocantes?;steam engine
O que é o ciclo termodinâmico ideal usado para analisar o processo de máquinas a vapor?;Rankine cycle
Quem patenteou a primeira bomba de vapor a vapor em 1606?;Jerónimo de Ayanz y Beaumont
Quem inventou a primeira bomba a vapor comercialmente usada?;Thomas Savery
Quem desenvolveu o primeiro motor capaz de transmitir energia continuamente?;Thomas Newcomen
Qual foi a principal melhoria feita por James Watt em 1764?;remoção do vapor condensado para um recipiente separado
O que impulsionou a substituição das máquinas a vapor por motores elétricos e motores de combustão interna?;advances in design
Qual foi a principal razão para a substituição de motores reciprocantes por turbinas a vapor na geração de energia?;lower cost, higher operating speed
Qual o tipo de motor a vapor que usava o ciclo Rankine?;reciprocating engines
Em que século as máquinas a vapor alimentavam as fábricas da Revolução Industrial?;19th century
