```csv
pergunta;resposta
Qual cidade é a quinta mais populosa da Califórnia?;Fresno
Em que ano Fresno se tornou uma cidade incorporada?;1885
Que tipo de árvore dá nome à cidade de Fresno e qual língua essa palavra vem?;freixo, espanhol
Quais são os parques nacionais próximos a Fresno e suas distâncias aproximadas da cidade?;Yosemite a 60 milhas ao norte, Kings Canyon a 60 milhas ao leste, Sequoia a 75 milhas ao sudeste
Qual é o centro metropolitano de população para Fresno, segundo dados de 2022?;1.008.654
Como se classifica Fresno em termos de importância populacional nos Estados Unidos?;34ª mais populosa
Quais são os principais parques nacionais próximos a Fresno e suas distâncias da cidade?;Yosemite ao norte, Kings Canyon ao leste, Sequoia ao sudeste
Qual é o código de deslocamento UTC para Fresno?;480.0
Como se pronuncia corretamente o nome 'Fresno'?;/ˈfrɛznoʊ/ FREZ-noh
```
