pergunta;resposta
O que define a Islamism?;ideologia.
Em qual país Tehreek-e-Jafaria tem ideologia Islamism?;Pakistan.
Quem pertence ao movimento Islamism?;Hassan Izz-Al-Din.
Como é definida a Islamic Front na Syriana?;movimento.
Qual é o objetivo do Islamism em relação à sociedade e governo?;reordenação, islamização.
Quais são os principais movimentos que adotam ideologia Islamism?;Laskar-e-Islam, Hizb ut-Tahrir in Central Asia, Lhaskar-e-Jhangvi.
Para qual motivo a maioria dos movimentos islâmicos moderados e reformistas trabalha?;democrático.
Qual é o objetivo do Hamas e do Hezbollah?;abolir Israel.
O que as organizações islâmicas radicais rejeitam?;democracia.
Quem são os líderes mais conhecidos de Islamismo no século XX?;Sayyid Rashid Rida, Hassan al-Banna, Sayyid Qutb, Abul A'la Maududi, Hasan al-Turabi e Ruhollah Khomeini.
Qual é o papel da democracia nos movimentos islâmicos moderados e reformistas?;limitado dentro de limites.
