```
pergunta;resposta
O sistema imunológico protege organismos contra o que?;doenças.
Qual é a função principal do sistema imunológico inato?;resposta rápida a estímulos.
Quais células são parte importante do sistema imunológico adaptativo?;T cell, B cell
Que tipo de doença pode ocorrer quando o sistema imunológico ataca os tecidos normais do corpo?;autoimunidade
O que é produzido pelo sistema imunológico para combater patógenos conhecidos?;memória imunológica.
Qual célula é responsável pela detecção de patógenos no sistema imunológico inato?;Langerhans cell
Quais são os dois sistemas principais do sistema imunológico?;inato e adaptativo
O que acontece quando o sistema imunológico está menos ativo do que o normal?;imunodeficiência
Qual é a doença causada pelo HIV/AIDS relacionada ao sistema imunológico?;imunodeficiência
Quais são exemplos de células brancas do sangue importantes para o sistema imunológico?;T cell, B cell, Neutrófilo
```
