```
pergunta;resposta
O que foram os huguenotes?;um grupo de protestantes franceses.
Quem liderou os huguenotes durante as Guerras de Religião Francesa?;Jeanne d'Albret, Henrique IV e os príncipes de Condé.
De onde pode ter vindo o termo "huguenote"?;do nome do político suíço Bezanson Hugues.
Quando foi assinado o Édito de Nantes?;1598
O que permitia o Édito de Nantes aos huguenotes?;autonomia religiosa, política e militar substancial.
Qual foi a principal causa da perseguição dos huguenotes sob Louis XIV?;o decreto do Edicto de Fontainebleau em 1685.
Quem foram os camisards?;um grupo derivado dos huguenotes.
Onde estavam concentrados os huguenotes na França?;nas partes sul e ocidental da França.
Quantos huguenotes havia no início das Guerras de Religião Francesa?;cerca de 10% da população francesa.
Quando oficialmente terminou a perseguição aos protestantes em França?;com o Édito de Versalhes assinado por Luís XVI em 1787.
```
