pergunta;resposta
O que é a civil disobedência?;Resiste à autoridade.
O termo Civil Disobedience foi popularizado por quem?;Henry David Thoreau
O que caracteriza a civil insubordinação para ser considerada "civil"?;Não violento
Quem inspirou Henry David Thoreau com seu uso de civil disobedience?;Martin Luther King Jr.
Quem também usou conceitos de civilidade durante o movimento pelos direitos civis nos EUA?;James Bevel
O que Martin Luther King Jr. considerava a civil insubordinação ser?;Respeito à lei
O movimento pelo fim da ocupação britânica na Egipto foi inspirado por quem?;Saad Zaghloul
Quem foi um dos líderes indianos que usou conceitos de resistência pacífica para o movimento pela independência?;Mahatma Gandhi
Em qual década ativistas como Martin Luther King Jr. e Mahatma Gandhi implementaram a civil insubordinação?;1920s
O que Henry David Thoreau escreveu sobre civil insubordinação?;Resistencia à autoridade
