pergunta;resposta
1. Force is an influence that can change motion; it's a push or pull.
7. Pressure is a type of stress over an area; unbalanced pressure can cause acceleration.
   - Sim; tem magnitude e direção.
pergunta;resposta
Qual é a definição de força?;Influência que pode alterar o movimento de um objeto
Como a força é descrita intuitivamente?;Empurrão ou puxada
Qual é a unidade SI da força?;Newton (N)
O que afirma a segunda lei de Newton sobre a força resultante e o momento?;Força resultante igual à taxa de variação do momento
Se a massa é constante, a aceleração está diretamente proporcional a quê?;Força resultante e inversamente proporcional à massa
O que faz a thrust?;Aumenta a velocidade do objeto
O que faz o drag?;Diminui a velocidade do objeto
Qual é o efeito do torque na velocidade rotacional?;Produz mudanças na velocidade rotacional
