pergunta;resposta
I should ensure each question is distinct and covers different aspects. Let me check the example format again. Each question should be a short, relevant question in Portuguese, and the answer should be a concise phrase (up to 10 words). The CSV should have the format "pergunta;resposta".
pergunta;resposta  
Qual é a definição principal da farmácia?;Ciência e prática de descobrir, produzir e dispensar medicamentos.  
Quais são os dois tipos principais de farmácia?;Comunitária e institucional.  
O que é um farmacêutico?;Experto em terapia medicinal e otimização de medicamentos.  
Qual é a função principal da farmácia?;Assegurar uso seguro, eficaz e acessível de medicamentos.  
O que inclui a área de prática da farmácia?;Preparação, dispensação e serviços clínicos.  
Qual é a relação da farmácia com as ciências?;Conecta saúde, farmacologia e ciências naturais.  
O que é um apotecário?;Antecessor das ciências químicas e farmacológicas.  
Qual é a principal diferença entre "farmácia" e "chefe de farmácia"?;O primeiro é comum nos EUA, o segundo na Inglaterra.  
O que fazem os farmacêuticos modernos?;Revisar medicamentos e fornecer informações.  
O que é o objetivo da farmácia?;Otimizar o uso de medicamentos para os pacientes.
