pergunta;resposta
Qual a função do IPCC?;avançar o conhecimento científico sobre mudanças climáticas causadas por atividades humanas
Quais organizações da ONU criaram o IPCC?;Organização Meteorológica Mundial (OMM) e Programa das Nações Unidas para o Meio Ambiente (PNUMA)
Com quem o IPCC trabalha?;com governos, organizações internacionais e a comunidade científica global
Qual é o papel do IPCC nas mudanças climáticas?;informar os governos sobre o estado atual de conhecimento sobre as mudanças climáticas, suas causas, impactos e possíveis respostas
Quantos anos dura um ciclo no IPCC?;geralmente 6 a 7 anos
Quem seleciona os experts para preparar relatórios do IPCC?;o Bureau eleito pelos membros do IPCC
O que o IPCC não faz?;realizar pesquisas originais, mas avaliar e sintetizar informações científicas existentes
Qual a principal contribuição do IPCC para as negociações climáticas da ONU?;fornecer relatórios baseados em ciência que servem de referências para os países durante as discussões no âmbito da Convenção-Quadro das Nações Unidas sobre Mudança do Clima (UNFCCC)
Quando o IPCC recebeu o Prêmio Nobel da Paz?;em 2007, junto com Al Gore
O que é o Sixth Assessment Report?;a última avaliação abrangente das evidências científicas sobre as mudanças climáticas realizada pelo IPCC
