pergunta;resposta
Qual é a cidade mais populosa do estado da Flórida?;Jacksonville
Em que ano Jacksonville se tornou parte do Condado de Duval através da consolidação?;1968
Qual rio fica próximo à cidade de Jacksonville?;St. Johns River
Qual era o nome original da colônia francesa fundada em 1564 na área onde hoje está Jacksonville?;Fort Caroline
Como é chamada a população de Jacksonville?;Jacksonvillians ou Jaxsons
Que famoso ex-presidente dos EUA deu nome à cidade de Jacksonville?;Andrew Jackson
Quais são os três maiores navios porta-contentores construídos em Jacksonville mencionados no contexto?;RV Gloria Michelle, SS Morris C. Feinstone, SS Thomas L. Haley
Qual é a posição de Jacksonville entre as cidades mais populosas dos Estados Unidos, com base na sua população em 2020?;12ª
Que evento esportivo ocorreu em Jacksonville em 1977 e novamente em 2000?;Gator Bowl
Quanto tempo leva para viajar da cidade de Jacksonville à costa atlântica adjacente conhecida como as praias de Jacksonville?;cerca de 11 milhas (18 quilômetros)
Qual é a principal rota interestadual conectada a Jacksonville, Florida?;Interstate 95
