pergunta;resposta
Qual foi o principal objetivo do embargo de petróleo proclamado em 1973?;Punir países que tinham apoiado Israel durante a Guerra do Yom Kippur,
Quando membros da OPEX anunciaram o embargo?;Outubro de 1973,
Qual foi a consequência principal do embargo?;Aumento substancial dos preços do petróleo,
Qual foi outro termo para referir a crise de petróleo de 1973?;Primeiro choque do petróleo,
Quem liderou os países que impuseram o embargo?;Arabes da Organização dos Países Exportadores de Petróleo,
Por que o embargo afetou mais países além dos alvos iniciais?;Embargo foi ampliado para evitar a escalada de sanções,
Qual foi a principal consequência econômica do embargo?;Crise de escassez de petróleo e inflação,
Quando os preços do petróleo aumentaram significativamente?;No final de 1973, atingindo quase US$ 12 por barril,
Qual foi o impacto principal na economia mundial?;Efeitos a longo prazo em finanças e políticas internacionais,
Quem negociou para que Israel se retirasse das Colinas de Golan?;Henry Kissinger,
Em que data Henry Kissinger negociou a retirada das tropas israelenses do Sinai?;18 de janeiro de 1974.
