pergunta;resposta
O que Paul Baran desenvolveu no início dos anos 1960?;Paul Baran desenvolveu Packet switching
Qual era o objetivo principal da pesquisa de Paul Baran sobre Packet switching?;fornecer um método eficiente e tolerante a falhas para telecommunication messages
Quem é creditado por introduzir o termo "Packet switching"?;Donald Davies
Onde Donald Davies trabalhou quando desenvolveu Packet switching?;National Physical Laboratory
Qual foi o nome original do conceito de Paul Baran que mais tarde se tornou conhecido como Packet switching?;"distributed adaptive message block switching"
Quem financiou a pesquisa de Paul Baran sobre Packet switching?;United States Department of Defense
Packet switching é baseado em qual tipo de estrutura de dados?;pacotes
Onde foi incorporada a ideia do Packet switching pela primeira vez nos EUA?;ARPANET
Qual modelo de comunicação contrasta com o Packet switching?;comutação de circuitos
Quem são dois importantes pesquisadores associados ao desenvolvimento do Packet switching?;Paul Baran e Donald Davies
