```csv
pergunta;resposta
Qual é a área total do estado de Victoria?;227.444 km2
Qual a posição de Victoria em relação à população entre os estados australianos?;segundo
Qual o clima predominante em Victoria?;temperado
Qual a porcentagem de habitantes de Victoria que são imigrantes?;35,1%
Qual cidade é a capital de Victoria?;Melbourne
Quantos assentos Victoria possui na Câmara dos Representantes australiana?;38
Qual o nome do atual governador de Victoria?;Linda Dessau
Qual setor econômico predomina em Victoria?;serviços
Qual é o apelido de Melbourne em relação a esportes?;capital esportiva
Qual rio possui nome de subdivisão em Victoria?;Watts River
```
