```
pergunta;resposta
Imperialismo é caracterizado pela extensão do poder de qual tipo?;estado
Qual prática pode ser usada no imperialismo para obter controle político de outras áreas?;poder militar
O que significa ter "soft power" em termos de imperialism?;influência cultural e diplomática
Como o imperialismo frequentemente se expande territorialmente?;aquisição direta
Qual é a diferença entre colonialismo e imperialism?;imperialismo usa controle econômico também
Imperialismo pode ocorrer sob que tipo de governos?;várias formas de governo
Que método além do poder militar o imperialismo utiliza para dominar outras regiões?;poder econômico
Qual termo descreve a expansão territorial e controle por um estado?;imperialismo
O imperialismo visa principalmente obter controle sobre qual aspecto das áreas conquistadas?;econômico e político
Como o poder suave pode ser usado no contexto do imperialismo?;influência cultural e diplomática
```
