pergunta;resposta  
O que é imperialismo?;Extensão de poder por domínio territorial ou controle político-econômico.  
Qual tipo de poder é frequentemente usado no imperialismo?;Duro (econômico/militar) e suave (cultural/diplomático).  
Como o imperialismo se relaciona com o colonialismo?;É distinto, mas relacionado ao controle político-econômico.  
O que significa "duro poder" no contexto do imperialismo?;Poder econômico e militar.  
O que é "suave poder"?;Poder cultural e diplomático.  
O imperialismo pode ser aplicado a quais formas de governo?;Diversas formas de governo.  
Qual é um método do imperialismo para estender o controle?;Aquisição territorial direta.  
Como o imperialismo difere dos conceitos de império?;É uma forma distinta de expansão.  
O imperialismo envolve quais formas de expansão além da colonização?;Política, prática ou advocacia de domínio.  
Em que o imperialismo também pode se manifestar, além do controle econômico e militar?;Cultural e diplomático.
