pergunta;resposta  
Quem foram os Normandos?;População de Vikings e Franks  
Qual foi o papel de Rollo?;Fez vassalagem a Carlos III  
Como se formou a identidade normanda?;Mistura cultural e linguística  
Qual língua adotaram os Normandos?;Gallo-Romance  
Qual era o status da Ducaria de Normandia?;Fazenda de França  
Qual foi o impacto da Conquista Normanda na Inglaterra?;Reinado de reis normandos  
Quem fundou o Reino da Sicília?;Roger II  
Qual foi a contribuição dos Normandos na Reconquista Iberiana?;Participação militar  
Qual legado cultural dos Normandos?;Línguas e sistemas jurídicos  
Quais são os remanescentes da Ducaria?;Ilhas do Canal
